apparent_mag,name,bayer_designation,distance,spectral_class,mass,radius,luminosity
"3.35
",Rasalgethi,"
","360
","M5
",2.8,280.0,"8,300
"
"3.50
",Tau Ceti,"τ Cet
","11.9
","G8
",0.783,0.893,0.52
"3.56
",Delta Pavonis,"δ Pav
","19.92
","G8
",0.991,1.22,1.22
"3.74
",Ran,"ε Eri
","10.48
","K2
",0.82,0.74,0.34
"3.83
",V382 Carinae,"Car
","8,900
","G2
",20.0,485.0,"212,000
"
"4
",Eta Carinae,"η Car
","7,500
","O
",100.0,"60–881
","5,000,000
"
"4.07
",Delta Cephei,"δ Cep
","887
","F5
",4.5,44.5,"2,000
"
"4.08
",Mu Cephei,"μ Cep
","6,000
","M2
",19.2,972.0,"135,000
"
"4.09
",Titawin,"υ And
","44.25
","F8
",1.27,1.48,3.57
"4.1
",Rho Cassiopeiae,"ρ Cas
","8,154
","G2
",22.0,"636-981
","347,000 - 530,000
"
"4.82
",P Cygni,"P Cyg
","5,545
","B1
",30.0,76.0,"610,000
"
"4.86
",La Superba,"CVn
","1,000
","C5
","
","129 - 342
","2,472 - 5,800
"
"4.91
",VV Cephei,"Cep
","4,900
","M2
",18.2,"516 - 1,050
","200,000
"
"5.20
",61 Cygni,"Cyg
","11.41
","K5
",0.7,0.665,0.153
"5.4
",R Doradus,"Dor
","178
","M8
","0.7 - 1.0
",298.0,"4,350
"
"5.47
",Polaris Australis,"Oct
","281
","F0
",1.59,3.74,38.0
"5.71
",R Coronae Borealis,"Bor
","4,566
","G0
",0.85,85.0,"10,000
"
"5.88
",54 Piscium,"Psc
","36.1
","K0
",0.76,0.94,0.52
"6.57
",Mira,"
","300
","M7
",1.2,370.0,"9,000
"
"6.65
",RW Cephei,"Cep
","14,000
","K2
",13.9,"1,158
","417,000
"
"6.67
",Lacaille 8760,"Mic
","12.87
","M0
",0.6,0.51,0.072
"6.75
",V838 Monocerotis,"Mon
","19,896
","M6
","?
","380 - 750
","15,000
"
"7.25
",HD 140283,"Lib
","190
","F?
","?
",1.4,3.83
"7.4
",II Pegasi,"Peg
","130
","K2
",0.8,3.4,1.06
"8.05
",VY Canis Majoris,"CMa
","3,900
","M5
",17.0,"1,420
","178,000 - 270,000
"
"8.3
",Pistol Star,"Sgr
","25,000
","B3
",100.0,320.0,"1,700,000
"
"8.6
",S Doradus,"Dor
","169,000
","B8
",24.0,380.0,"910,000
"
"8.9
",UY Scuti,"Sct
","5,100
","M4
","7–10
",755.0,"86,300 - 87,100
"
"9.5
",Barnard's Star,"Oph
","5.98
","M4
",0.14,0.2,0.0035
"10.7
",Luhman 16,"Vel
","6.52
","L7
",0.04,"?
","?
"
"11.13
",Proxima Centauri,"Cen
","4.25
","M6
",0.12,0.15,0.0017
"11.71
",KIC 8462852,"Cyg
","1,470
","F3
",1.43,1.58,4.68
"12.23
",R136a1,"Dor
","163,000
","WN5
",290.0,32.0,"8,710,000
"
"12.78
",Melnick 42,"Dor
","163,000
","O2
",189.0,21.1,"3,600,000
"
"14.10
",WR 102,"Sag
","18,134
","WO2
",19.0,0.39,"282,000
"
"14.38
",VFTS 352,"Dor
","164,000
","O5
",57.48,14.47,"330,000
"
"14.68
",YBP 1194,"Cnc
","2,772
","G5
",1.01,0.99,0.98
"14.71
",Gliese 1214,"Oph
","47.5
","M4.5
",0.16,0.21,0.0033
"16.6
",NML Cygni,"Cyg
","5,251
","M6
",50.0,"1,640 - 2,770
","229,000
"
"17.30
",VB 10,"Aql
","18.72
","M8
",0.075,0.1,0.0004
"18.46
",WOH G64,"Dor
","163,000
","M5
","<20
","1,540 - 1,730
","340-589,000
"
"18.80
",TRAPPIST-1,"Aqr
","39.6
","M8
",0.089,0.12,0.0005
"21.05
",2MASS J0523-1403,"Lep
","40.3
","L2.5
",0.07,0.086,0.00013
"25
",WISE 0855−0714,"Hya
","7.27
","Y2
",0.003,"?
","?
"
"28.4
",Icarus,"Leo
","14,400,000,000
","B?
",33.0,"?
","850,000
"
